"ST4 - RawData"
"Wavelength nm.","T%"
554.10,96.4233
554.20,96.4432
554.30,96.4661
554.40,96.4844
554.50,96.5057
554.60,96.5225
554.70,96.5454
554.80,96.5652
554.90,96.5866
555.00,96.6080
555.10,96.6309
555.20,96.6537
555.30,96.6736
555.40,96.6949
555.50,96.7148
555.60,96.7331
555.70,96.7529
555.80,96.7773
555.90,96.7987
556.00,96.8170
556.10,96.8338
556.20,96.8506
556.30,96.8658
556.40,96.8857
556.50,96.9086
556.60,96.9330
556.70,96.9513
556.80,96.9696
556.90,96.9894
557.00,97.0032
557.10,97.0169
557.20,97.0322
557.30,97.0459
557.40,97.0627
557.50,97.0749
557.60,97.0901
557.70,97.1039
557.80,97.1222
557.90,97.1375
558.00,97.1542
558.10,97.1725
558.20,97.1863
558.30,97.2061
558.40,97.2260
558.50,97.2412
558.60,97.2565
558.70,97.2717
558.80,97.2916
558.90,97.3053
559.00,97.3221
559.10,97.3373
559.20,97.3541
559.30,97.3709
559.40,97.3892
559.50,97.4091
559.60,97.4274
559.70,97.4472
559.80,97.4670
559.90,97.4869
560.00,97.5037
560.10,97.5189
560.20,97.5388
560.30,97.5555
560.40,97.5677
560.50,97.5830
560.60,97.5983
560.70,97.6135
560.80,97.6212
560.90,97.6364
561.00,97.6486
561.10,97.6654
561.20,97.6837
561.30,97.7005
561.40,97.7188
561.50,97.7386
561.60,97.7524
561.70,97.7615
561.80,97.7707
561.90,97.7829
562.00,97.7890
562.10,97.7997
562.20,97.8165
562.30,97.8302
562.40,97.8470
562.50,97.8638
562.60,97.8836
562.70,97.9004
562.80,97.9141
562.90,97.9263
563.00,97.9340
563.10,97.9401
563.20,97.9416
563.30,97.9553
563.40,97.9691
563.50,97.9843
563.60,98.0011
563.70,98.0164
563.80,98.0286
563.90,98.0362
564.00,98.0453
564.10,98.0545
564.20,98.0637
564.30,98.0804
564.40,98.0942
564.50,98.1018
564.60,98.1125
564.70,98.1216
564.80,98.1308
564.90,98.1384
565.00,98.1552
565.10,98.1705
565.20,98.1857
565.30,98.2025
565.40,98.2147
565.50,98.2300
565.60,98.2452
565.70,98.2559
565.80,98.2681
565.90,98.2819
566.00,98.2971
566.10,98.3047
566.20,98.3185
566.30,98.3307
566.40,98.3414
566.50,98.3521
566.60,98.3643
566.70,98.3795
566.80,98.3902
566.90,98.4070
567.00,98.4222
567.10,98.4360
567.20,98.4482
567.30,98.4604
567.40,98.4726
567.50,98.4818
567.60,98.4940
567.70,98.5001
567.80,98.5138
567.90,98.5245
568.00,98.5352
568.10,98.5428
568.20,98.5519
568.30,98.5596
568.40,98.5657
568.50,98.5794
568.60,98.5992
568.70,98.6130
568.80,98.6237
568.90,98.6389
569.00,98.6542
569.10,98.6618
569.20,98.6664
569.30,98.6694
569.40,98.6740
569.50,98.6710
569.60,98.6755
569.70,98.6816
569.80,98.6893
569.90,98.7045
570.00,98.7167
570.10,98.7289
570.20,98.7411
570.30,98.7564
570.40,98.7656
570.50,98.7762
570.60,98.7885
570.70,98.7946
570.80,98.8022
570.90,98.8113
571.00,98.8205
571.10,98.8251
571.20,98.8312
571.30,98.8373
571.40,98.8464
571.50,98.8586
571.60,98.8693
571.70,98.8785
571.80,98.8876
571.90,98.8983
572.00,98.9075
572.10,98.9120
572.20,98.9151
572.30,98.9273
572.40,98.9365
572.50,98.9441
572.60,98.9487
572.70,98.9578
572.80,98.9639
572.90,98.9685
573.00,98.9731
573.10,98.9731
573.20,98.9746
573.30,98.9807
573.40,98.9883
573.50,98.9899
573.60,98.9929
573.70,99.0036
