pdf,es,line,context,amount,unit
ES 04885.1 퇴적물 폴리클로리네이티드비페닐-기체크로마토그래프-질량분석법.pdf,ES  04885,0.0001 g 까지 정확하게 측정할 수 있는 저울을 사용한다.,3.3 분석용 저울 0.0001 g 까지 정확하게 측정할 수 있는 저울을 사용한다. 3.4 기체크로마토그래프 (gas chromatograph),0.0001,g
ES 04885.1 퇴적물 폴리클로리네이티드비페닐-기체크로마토그래프-질량분석법.pdf,ES  04885,3.4.2 운반기체는 순도 99.999 % 이상의 헬륨 또는 질소로서 유량은 0.5 mL/min ～,"모세관으로 대상 분석 물질의 분리가 양호한 것을 택하여 시험한다. 3.4.2 운반기체는 순도 99.999 % 이상의 헬륨 또는 질소로서 유량은 0.5 mL/min ～ 5 mL/min, 시료도입부 온도는 200 ℃ ～ 300 ℃, 컬럼온도는 50 ℃ ～ 300 ℃로 사용한",0.5,mL
ES 04885.1 퇴적물 폴리클로리네이티드비페닐-기체크로마토그래프-질량분석법.pdf,ES  04885,"5 mL/min, 시료도입부 온도는 200 ℃ ～ 300 ℃, 컬럼온도는 50 ℃ ～ 300 ℃로 사용한","3.4.2 운반기체는 순도 99.999 % 이상의 헬륨 또는 질소로서 유량은 0.5 mL/min ～ 5 mL/min, 시료도입부 온도는 200 ℃ ～ 300 ℃, 컬럼온도는 50 ℃ ～ 300 ℃로 사용한 다.",5,mL
ES 04885.1 퇴적물 폴리클로리네이티드비페닐-기체크로마토그래프-질량분석법.pdf,ES  04885,3.4.3  미량주사기 (microsyringe)는 1 μL ～ 10 μL 부피의 기체크로마토그래프용을,다. 3.4.3  미량주사기 (microsyringe)는 1 μL ～ 10 μL 부피의 기체크로마토그래프용을 사용한다.,1,μL
ES 04885.1 퇴적물 폴리클로리네이티드비페닐-기체크로마토그래프-질량분석법.pdf,ES  04885,3.4.3  미량주사기 (microsyringe)는 1 μL ～ 10 μL 부피의 기체크로마토그래프용을,다. 3.4.3  미량주사기 (microsyringe)는 1 μL ～ 10 μL 부피의 기체크로마토그래프용을 사용한다.,10,μL
ES 04885.1 퇴적물 폴리클로리네이티드비페닐-기체크로마토그래프-질량분석법.pdf,ES  04885,7.1.1.1  건조한  시료 5 g ∼ 10 g을 취하여 분말형태로 유지되도록 무수황산소듐을,ES  04885.1 7.1.1.1  건조한  시료 5 g ∼ 10 g을 취하여 분말형태로 유지되도록 무수황산소듐을 적당량 넣어 잘 흔들어 섞은 다음 속슬렛 유리재 여과조에 넣는다. 회수율 확인을,5,g
ES 04885.1 퇴적물 폴리클로리네이티드비페닐-기체크로마토그래프-질량분석법.pdf,ES  04885,"7.1.1.2 1개 ～ 2개의 비등석을 넣은 500 mL 둥근바닥플라스크 (RBF, round bottom","정제단계에서 추가할 수 있다. 7.1.1.2 1개 ～ 2개의 비등석을 넣은 500 mL 둥근바닥플라스크 (RBF, round bottom flask)에 아세톤/노말헥산(1 : 1) 300 mL를 넣고, 이 둥근바닥플라스크를 추출장치에",500,mL
ES 04885.1 퇴적물 폴리클로리네이티드비페닐-기체크로마토그래프-질량분석법.pdf,ES  04885,7.1.2.1  건조한  시료 5 g ∼ 10 g을 취하여 추출용 셀에 옮긴 후 회수율 확인을,7.1.2 가압용매 추출 7.1.2.1  건조한  시료 5 g ∼ 10 g을 취하여 추출용 셀에 옮긴 후 회수율 확인을 위하여 정제용 내부표준물질 일정량을 주입한다. 추출은 부록의 표 2.를 참고하여,5,g
ES 04885.1 퇴적물 폴리클로리네이티드비페닐-기체크로마토그래프-질량분석법.pdf,ES  04885,7.2.1.6 유출액은 회전증발농축기 또는 질소 농축기로 약 2 mL ∼ 3 mL로 농축한 다음,콕을 열고 매초 한 방울의 속도로 유출시킨다. 7.2.1.6 유출액은 회전증발농축기 또는 질소 농축기로 약 2 mL ∼ 3 mL로 농축한 다음 노난 1 mL를 주입한다. 질소농축기를 이용하여 최종 액량을 1 mL가 되도록 농축한 후,2,mL
ES 04885.1 퇴적물 폴리클로리네이티드비페닐-기체크로마토그래프-질량분석법.pdf,ES  04885,"1 g, 활성화된 실리카젤 4 g, 산성실리카젤(44 % H2SO4) 8 g, 활성화된 실리카젤 4 g,","탈지면 또는 유리섬유를 깔고 노말헥산을 컬럼 상단 부까지 채운 후 무수황산소듐 약 1 g, 활성화된 실리카젤 4 g, 산성실리카젤(44 % H2SO4) 8 g, 활성화된 실리카젤 4 g, 무수황산소듐 1 g을 순차적으로 습식 충전한다.",1,g
ES 04885.1 퇴적물 폴리클로리네이티드비페닐-기체크로마토그래프-질량분석법.pdf,ES  04885,"1 g, 활성화된 실리카젤 4 g, 산성실리카젤(44 % H2SO4) 8 g, 활성화된 실리카젤 4 g,","탈지면 또는 유리섬유를 깔고 노말헥산을 컬럼 상단 부까지 채운 후 무수황산소듐 약 1 g, 활성화된 실리카젤 4 g, 산성실리카젤(44 % H2SO4) 8 g, 활성화된 실리카젤 4 g, 무수황산소듐 1 g을 순차적으로 습식 충전한다.",4,g
ES 04885.1 퇴적물 폴리클로리네이티드비페닐-기체크로마토그래프-질량분석법.pdf,ES  04885,"1 g, 활성화된 실리카젤 4 g, 산성실리카젤(44 % H2SO4) 8 g, 활성화된 실리카젤 4 g,","탈지면 또는 유리섬유를 깔고 노말헥산을 컬럼 상단 부까지 채운 후 무수황산소듐 약 1 g, 활성화된 실리카젤 4 g, 산성실리카젤(44 % H2SO4) 8 g, 활성화된 실리카젤 4 g, 무수황산소듐 1 g을 순차적으로 습식 충전한다.",8,g
ES 04885.1 퇴적물 폴리클로리네이티드비페닐-기체크로마토그래프-질량분석법.pdf,ES  04885,"1 g, 활성화된 실리카젤 4 g, 산성실리카젤(44 % H2SO4) 8 g, 활성화된 실리카젤 4 g,","탈지면 또는 유리섬유를 깔고 노말헥산을 컬럼 상단 부까지 채운 후 무수황산소듐 약 1 g, 활성화된 실리카젤 4 g, 산성실리카젤(44 % H2SO4) 8 g, 활성화된 실리카젤 4 g, 무수황산소듐 1 g을 순차적으로 습식 충전한다.",4,g
